time,open,high,low,close,short1,short2,short3,short4,short5,short6,long1,long2,long3,long4,long5,long6,Basis,Upper,Lower,MA,MA,MA,Volume,Volume MA,RSI,Histogram,MACD,Signal
2019-04-18T19:30:00Z,123.295,123.52,123.17,123.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.6885,123.4082677,119.9687323,NaN,NaN,NaN,352841,225036.2,83.06178085,0.196231553,0.646121409,0.449889856
2019-04-22T13:30:00Z,122.57,123.84,122.57,123.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.824,123.7514455,119.8965545,NaN,NaN,NaN,365702,234766.35,85.45030699,0.21011233,0.712530268,0.502417939
2019-04-22T14:30:00Z,123.81,123.98,123.39,123.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.9705,124.0774051,119.8635949,NaN,NaN,NaN,215383,237618.65,86.29285302,0.21406665,0.770001252,0.555934601
2019-04-22T15:30:00Z,123.98,124,123.61,123.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.096,124.2851108,119.9068892,NaN,NaN,NaN,138075,239957.5,76.72349384,0.178557059,0.779130925,0.600573866
2019-04-22T16:30:00Z,123.64,123.75,123.37,123.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.211,124.4140402,120.0079598,NaN,NaN,NaN,102095,239091.55,70.07755278,0.124233993,0.755866357,0.631632364
2019-04-22T17:30:00Z,123.37,123.7,123.37,123.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.3605,124.5277584,120.1932416,NaN,NaN,NaN,108793,236588.5,72.71692356,0.09578327,0.751361452,0.655578182
2019-04-22T18:30:00Z,123.65,123.67,123.465,123.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.4975,124.5956385,120.3993615,NaN,NaN,NaN,102757,229349.55,69.87235394,0.05929489,0.729696794,0.670401904
2019-04-22T19:30:00Z,123.55,123.77,123.505,123.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.6295,124.6963258,120.5626742,NaN,NaN,NaN,176262,214889.7,72.12324541,0.041882481,0.722755005,0.680872525
2019-04-23T13:30:00Z,124.13,125.24,123.84,124.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.81775,124.9505146,120.6849854,NaN,NaN,NaN,522150,228505.75,79.5071464,0.08829798,0.791245,0.70294702
2019-04-23T14:30:00Z,124.8,124.82,124.13,124.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.99425,125.1530072,120.8354928,NaN,NaN,NaN,248750,229785.75,78.63603696,0.10380025,0.832697331,0.728897082
2019-04-23T15:30:00Z,124.76,125.02,124.575,124.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.17575,125.3277706,121.0237294,NaN,NaN,NaN,176914,228537.75,79.42503111,0.109726472,0.866055172,0.7563287
2019-04-23T16:30:00Z,124.86,125.06,124.79,124.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.3625,125.445151,121.279849,NaN,NaN,NaN,128787,226310.1,79.79590307,0.104622625,0.887106982,0.782484356
2019-04-23T17:30:00Z,124.94,125.1,124.89,125.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.55,125.5211824,121.5788176,NaN,NaN,NaN,113069,223674.6,80.36755943,0.094548972,0.900670571,0.806121599
2019-04-23T18:30:00Z,125.03,125.49,125.025,125.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.737,125.6992446,121.7747554,NaN,NaN,NaN,201989,221066.65,83.01307526,0.105285456,0.93772842,0.832442963
2019-04-23T19:30:00Z,125.49,125.52,125.19,125.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.9145,125.8176918,122.0113082,NaN,NaN,NaN,244928,206494,81.72398752,0.095715532,0.952087379,0.856371846
2019-04-24T13:30:00Z,125.79,125.84,124.53,125.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.0725,125.8508911,122.2941089,NaN,NaN,NaN,443022,216896.05,75.88628722,0.062214282,0.934139698,0.871925417
2019-04-24T14:30:00Z,125.21,125.42,124.91,124.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.1995,125.8424787,122.5565213,NaN,NaN,NaN,274471,222159.25,69.81512339,0.013413201,0.888691918,0.875278717
2019-04-24T15:30:00Z,124.96,125.13,124.87,125.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.3105,125.8774011,122.7435989,NaN,NaN,NaN,163857,219114.05,71.15339047,-0.016922789,0.854125231,0.87104802
2019-04-24T16:30:00Z,125.08,125.18,124.975,125.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.4075,125.9294313,122.8855687,NaN,NaN,NaN,145601,219933.4,71.73183133,-0.039161798,0.822095772,0.86125757
2019-04-24T17:30:00Z,125.15,125.22,125.01,125.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.4975,125.9584843,123.0365157,NaN,NaN,NaN,115250,217034.8,70.46378939,-0.062090656,0.78364425,0.845734906
2019-04-24T18:30:00Z,125.09,125.41,125.02,125.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.5965,126.0114951,123.1815049,NaN,NaN,NaN,179400,208362.75,73.21711456,-0.063686759,0.766126457,0.829813216
2019-04-24T19:30:00Z,125.38,125.46,125,125.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.6605,126.0428238,123.2781762,NaN,NaN,NaN,307003,205427.8,66.31339786,-0.086782796,0.721334722,0.808117517
2019-04-25T13:30:00Z,130.06,131.37,128.83,129.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.937,127.4301755,122.4438245,NaN,NaN,NaN,1076303,248473.8,87.05828552,0.177996975,1.030613736,0.852616761
2019-04-25T14:30:00Z,129.545,129.97,129.12,129.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.249,128.4702973,122.0277027,NaN,NaN,NaN,317548,257447.45,87.7389687,0.350464301,1.290697137,0.940232836
2019-04-25T15:30:00Z,129.88,130.18,129.6,129.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.5605,129.1755711,121.9454289,NaN,NaN,NaN,222293,263457.35,84.13269252,0.413750693,1.457421203,1.04367051
2019-04-25T16:30:00Z,129.58,129.69,129.09,129.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.8375,129.6671834,122.0078166,NaN,NaN,NaN,174242,266729.8,79.0115424,0.396047695,1.538730129,1.142682433
2019-04-25T17:30:00Z,129.19,129.81,129.13,129.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.1405,130.1468174,122.1341826,NaN,NaN,NaN,113265,267255.2,80.27314176,0.379299773,1.616807149,1.237507377
2019-04-25T18:30:00Z,129.58,129.89,129.37,129.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.42725,130.5307674,122.3237326,NaN,NaN,NaN,183778,267631,79.05770205,0.331574182,1.651975104,1.320400922
2019-04-25T19:30:00Z,129.495,129.59,129.08,129.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.64225,130.829837,122.454663,NaN,NaN,NaN,252885,254167.75,73.91920017,0.246395042,1.628394725,1.381999683
2019-04-26T13:30:00Z,129.8,130.49,129.05,129.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.87175,131.1220033,122.6214967,NaN,NaN,NaN,492339,266347.2,74.99941986,0.183444962,1.611305885,1.427860923
2019-04-26T14:30:00Z,129.31,129.73,129.17,129.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.10875,131.4165498,122.8009502,NaN,NaN,NaN,286622,271832.6,76.18894214,0.139223993,1.601890914,1.462666921
2019-04-26T15:30:00Z,129.6,130.04,129.52,129.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.35625,131.7057889,123.0067111,NaN,NaN,NaN,209600,275873.25,77.31004766,0.108104709,1.597797807,1.489693098
2019-04-26T16:30:00Z,129.89,129.97,129.52,129.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.58875,131.9130926,123.2644074,NaN,NaN,NaN,135498,276994.7,74.37682097,0.05594976,1.559630298,1.503680538
2019-04-26T17:30:00Z,129.68,129.89,129.36,129.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.80275,132.1140578,123.4914422,NaN,NaN,NaN,139427,273866.6,74.81779333,0.01236189,1.519132901,1.506771011
2019-04-26T18:30:00Z,129.77,129.87,129.58,129.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.01125,132.2480175,123.7744825,NaN,NaN,NaN,158348,269537.6,72.43126506,-0.039553942,1.457328583,1.496882525
2019-04-26T19:30:00Z,129.59,129.91,129.57,129.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.24425,132.3496894,124.1388106,NaN,NaN,NaN,278666,261319.8,73.88882414,-0.067074497,1.413039404,1.480113901
2019-04-29T13:30:00Z,129.9,130.17,129.36,129.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.48075,132.3372721,124.6242279,NaN,NaN,NaN,373185,266255.5,70.93728316,-0.106426963,1.347080197,1.45350716
2019-04-29T14:30:00Z,129.7,129.93,129.54,129.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.70925,132.2648938,125.1536062,NaN,NaN,NaN,201134,268119.35,70.61750887,-0.14004095,1.278455972,1.418496923
2019-04-29T15:30:00Z,129.66,129.75,129.49,129.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.93825,132.1174909,125.7590091,NaN,NaN,NaN,131186,267398.6,71.10840903,-0.162233297,1.215705301,1.377938598
2019-04-29T16:30:00Z,129.74,129.94,129.72,129.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.17925,131.8478794,126.5106206,NaN,NaN,NaN,100119,266642.05,72.45367591,-0.16807554,1.167844173,1.335919713
2019-04-29T17:30:00Z,129.92,130.14,129.77,130.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.41275,131.4498054,127.3756946,NaN,NaN,NaN,142271,264785.6,73.29928985,-0.167447753,1.126610023,1.294057775
2019-04-29T18:30:00Z,130.04,130.04,129.89,129.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.65725,130.1446869,129.1698131,NaN,NaN,NaN,103399,254605.4,72.10738142,-0.173903117,1.076678879,1.250581996
2019-04-29T19:30:00Z,129.98,130.11,129.72,129.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.66825,130.1518126,129.1846874,NaN,NaN,NaN,232013,212390.9,67.20383148,-0.196188659,1.005346172,1.201534831
2019-04-30T13:30:00Z,129.83,130.68,129.44,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.67425,130.170972,129.177528,NaN,NaN,NaN,469696,219998.3,69.60765986,-0.193595666,0.959540249,1.153135915
2019-04-30T14:30:00Z,130.01,130.16,129.4,129.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.67225,130.1704716,129.1740284,NaN,NaN,NaN,380963,227931.8,61.67428351,-0.220414515,0.877617771,1.098032286
2019-04-30T15:30:00Z,129.61,130.27,129.59,130.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.722,130.2163622,129.2276378,NaN,NaN,NaN,234686,230954,67.36421583,-0.195794068,0.853289701,1.049083769
2019-04-30T16:30:00Z,130.19,130.49,130.13,130.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.7495,130.2718304,129.2271696,NaN,NaN,NaN,195101,235045.8,66.59757418,-0.182534692,0.820915404,1.003450096
2019-04-30T17:30:00Z,130.13,130.63,130.09,130.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.78725,130.338861,129.235639,NaN,NaN,NaN,243103,238012.05,67.56917093,-0.166783521,0.794970694,0.961754215
2019-04-30T18:30:00Z,130.26,130.32,130.045,130.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.84175,130.317158,129.366342,NaN,NaN,NaN,233621,237048.85,66.24856107,-0.161403291,0.760000102,0.921403393
2019-04-30T19:30:00Z,130.2,130.7,130.16,130.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.90375,130.4226804,129.3848196,NaN,NaN,NaN,385635,231713.65,69.87216338,-0.132443233,0.755849351,0.888292584
2019-05-01T13:30:00Z,130.58,130.63,129.52,129.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.91475,130.4182525,129.4112475,NaN,NaN,NaN,514762,243120.65,57.56020875,-0.162672202,0.684952332,0.847624534
2019-05-01T14:30:00Z,129.86,129.89,129.59,129.795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.91,130.4161324,129.4038676,NaN,NaN,NaN,189994,242140.35,56.90356806,-0.183691014,0.618010766,0.80170178
2019-05-01T15:30:00Z,129.8,129.96,129.535,129.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.9075,130.4186213,129.3963787,NaN,NaN,NaN,238689,247299.9,54.45074959,-0.205074689,0.54535842,0.750433108
2019-05-01T16:30:00Z,129.63,129.74,129.35,129.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.89,130.4411533,129.3388467,NaN,NaN,NaN,239522,252304.65,51.41321847,-0.227970472,0.465470018,0.69344049
2019-05-01T17:30:00Z,129.41,129.82,129.26,129.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.879,130.4600387,129.2979613,NaN,NaN,NaN,281434,258458.95,50.97572964,-0.238607012,0.395181726,0.633788737
2019-05-01T18:30:00Z,129.38,129.51,128.53,128.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.8195,130.6011323,129.0378677,NaN,NaN,NaN,598610,274456.15,41.89061024,-0.283854287,0.278970879,0.562825166
2019-05-01T19:30:00Z,128.67,128.76,127.7,127.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.7275,130.8923541,128.5626459,NaN,NaN,NaN,571619,284377.85,34.13853922,-0.356072299,0.117734792,0.473807091
2019-05-02T13:30:00Z,127.9,127.98,127.02,127.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.618,131.1435406,128.0924594,NaN,NaN,NaN,517468,300194.55,31.38360632,-0.410603396,-0.039447154,0.371156242
2019-05-02T14:30:00Z,127.47,127.74,126.59,126.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.4655,131.4549997,127.4760003,NaN,NaN,NaN,333732,310321.85,26.47162465,-0.477057637,-0.225165805,0.251891833
2019-05-02T15:30:00Z,126.69,127.03,125.56,126.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.2835,131.6946783,126.8723217,NaN,NaN,NaN,545337,332582.75,24.39008456,-0.521525234,-0.40001471,0.121510524
2019-05-02T16:30:00Z,126.29,126.46,125.52,126.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.0955,131.808828,126.382172,NaN,NaN,NaN,389523,344945.35,24.39008456,-0.523165236,-0.532446021,-0.009280785
2019-05-02T17:30:00Z,126.28,126.69,125.98,126.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.918,131.8335847,126.0024153,NaN,NaN,NaN,360010,357775.9,26.89031329,-0.487110711,-0.618169173,-0.131058463
2019-05-02T18:30:00Z,126.43,126.64,126.135,126.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.755,131.8308787,125.6791213,NaN,NaN,NaN,358894,364119.95,27.57805378,-0.435229743,-0.675095641,-0.239865898
2019-05-02T19:30:00Z,126.45,126.63,126,126.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.565,131.7762661,125.3537339,NaN,NaN,NaN,402220,360746.15,25.81292898,-0.394940252,-0.733541214,-0.338600961
2019-05-03T13:30:00Z,127.38,128.18,127.25,128.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.4875,131.6736897,125.3013103,NaN,NaN,NaN,456851,364540.55,49.25900892,-0.230387228,-0.626584996,-0.396197768
2019-05-03T14:30:00Z,128.03,128.77,127.9,128.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.40725,131.4977928,125.3167072,NaN,NaN,NaN,366093,371110.9,54.17105917,-0.075183173,-0.490176735,-0.414993562
2019-05-03T15:30:00Z,128.58,128.64,128.165,128.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.33225,131.322117,125.342383,NaN,NaN,NaN,195218,371116.75,54.66852673,0.033649425,-0.372931781,-0.406581205
2019-05-03T16:30:00Z,128.64,129.14,128.39,129.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.27675,131.1615243,125.3919757,NaN,NaN,NaN,275901,372756.65,58.69251865,0.135715185,-0.236937224,-0.372652409
2019-05-03T17:30:00Z,129.14,129.43,128.87,129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.21775,130.9905004,125.4449996,NaN,NaN,NaN,295601,375855.65,57.16245035,0.18703654,-0.138856734,-0.325893274
2019-05-03T18:30:00Z,129.01,129.04,128.585,128.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.12875,130.6993956,125.5581044,NaN,NaN,NaN,185688,365858.3,54.95826687,0.199606581,-0.076385048,-0.275991629
2019-05-03T19:30:00Z,128.78,129.03,128.74,128.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.08125,130.5570163,125.6054837,NaN,NaN,NaN,246576,352449,55.78451127,0.205281285,-0.019390023,-0.224671308
2019-05-06T13:30:00Z,126.39,127.69,126.14,127.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.972,130.3254451,125.6185549,NaN,NaN,NaN,721026,379000.6,43.54896374,0.118438571,-0.076623094,-0.195061665
2019-05-06T14:30:00Z,127.6,128.08,127.5,127.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.8865,130.1136531,125.6593469,NaN,NaN,NaN,289679,381550.1,46.60359108,0.07936031,-0.095861277,-0.175221587
2019-05-06T15:30:00Z,127.95,128,127.39,127.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.786,129.906117,125.665883,NaN,NaN,NaN,286113,383879.65,42.52659673,0.019757068,-0.150525252,-0.17028232
2019-05-06T16:30:00Z,127.43,127.78,127.32,127.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.7035,129.6918488,125.7151512,NaN,NaN,NaN,159475,377781.7,45.82889909,0.003975473,-0.165312979,-0.169288452
2019-05-06T17:30:00Z,127.76,128,127.61,127.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.669,129.6118011,125.7261989,NaN,NaN,NaN,134082,354555.3,48.25457424,0.011373261,-0.155071876,-0.166445137
2019-05-06T18:30:00Z,128,128.55,127.98,128.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.6855,129.6394035,125.7315965,NaN,NaN,NaN,277930,339870.85,49.99089994,0.028418473,-0.130922045,-0.159340518
2019-05-06T19:30:00Z,128.17,128.36,127.965,128.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.72,129.6818155,125.7581845,NaN,NaN,NaN,286693,328332.1,49.89074063,0.03842684,-0.111306969,-0.149733808
2019-05-07T13:30:00Z,126.51,127.17,125.77,126.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.6965,129.7179379,125.6750621,NaN,NaN,NaN,454474,334369.2,35.11588328,-0.080393858,-0.250226132,-0.169832273
2019-05-07T14:30:00Z,126.19,126.27,124.92,125.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.6675,129.7838069,125.5511931,NaN,NaN,NaN,498809,332042.8,32.41233625,-0.181652671,-0.396898112,-0.215245441
2019-05-07T15:30:00Z,125.74,125.925,125.26,125.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.6485,129.8203865,125.4766135,NaN,NaN,NaN,405255,332829.4,34.5407016,-0.220871316,-0.491334586,-0.27046327
2019-05-07T16:30:00Z,125.94,125.965,124.73,124.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.5685,130.0145848,125.1224152,NaN,NaN,NaN,274247,328541.25,29.23626667,-0.299693502,-0.645080147,-0.345386645
2019-05-07T17:30:00Z,124.77,125.31,124.66,124.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.483,130.1830526,124.7829474,NaN,NaN,NaN,311921,326192.6,28.92333089,-0.334705704,-0.763768776,-0.429063071
2019-05-07T18:30:00Z,124.77,125.115,124.32,124.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.4055,130.3282075,124.4827925,NaN,NaN,NaN,483420,330252.6,28.40873707,-0.342213106,-0.856829453,-0.514616348
2019-05-07T19:30:00Z,124.65,125.67,124.22,125.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.282,130.2993074,124.2646926,NaN,NaN,NaN,466834,330751.75,38.01749759,-0.267489843,-0.848978651,-0.581488809
2019-05-08T13:30:00Z,125.47,125.81,124.75,125.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.121,130.1873196,124.0546804,NaN,NaN,NaN,756218,350258,36.93769511,-0.212818347,-0.847511742,-0.634693395
2019-05-08T14:30:00Z,125.38,126.18,124.99,125.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.976,130.0154368,123.9365632,NaN,NaN,NaN,492019,365098.05,40.76286405,-0.137357932,-0.80639081,-0.669032878
2019-05-08T15:30:00Z,125.76,125.87,125.29,125.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.8075,129.7193577,123.8956423,NaN,NaN,NaN,231701,362888.05,41.06678682,-0.074846301,-0.762590755,-0.687744454
2019-05-08T16:30:00Z,125.76,126.31,125.69,126.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.6655,129.4078893,123.9231107,NaN,NaN,NaN,149018,355558.9,45.01619495,-0.000582732,-0.688472868,-0.687890137
2019-05-08T17:30:00Z,126.16,126.25,125.8,126.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.5285,129.0990507,123.9579493,NaN,NaN,NaN,130965,352822.75,44.19829998,0.04588438,-0.630534662,-0.676419042
2019-05-08T18:30:00Z,126.07,126.35,125.9,126.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.4005,128.7317527,124.0692473,NaN,NaN,NaN,137675,347377.7,46.99835492,0.096001282,-0.556417439,-0.652418721
2019-05-08T19:30:00Z,126.35,126.36,125.44,125.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.2925,128.589497,123.995503,NaN,NaN,NaN,404067,331529.75,39.96031651,0.072169473,-0.56220688,-0.634376353
2019-05-09T13:30:00Z,124.29,124.71,123.575,123.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.0885,128.4932725,123.6837275,NaN,NaN,NaN,658889,349990.25,30.85617577,-0.043514037,-0.6887689,-0.645254862
2019-05-09T14:30:00Z,123.82,124.3,123.57,123.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.911,128.4211546,123.4008454,NaN,NaN,NaN,491519,360260.55,31.06627796,-0.106582124,-0.778482517,-0.671900393
2019-05-09T15:30:00Z,123.86,124.77,123.86,124.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.755,128.1773584,123.3326416,NaN,NaN,NaN,455550,375064.3,38.69015178,-0.085897756,-0.779272588,-0.693374832
2019-05-09T16:30:00Z,124.63,125.79,124.63,124.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.6025,127.8180349,123.3869651,NaN,NaN,NaN,624808,399600.6,41.61797079,-0.041687273,-0.745483924,-0.703796651
2019-05-09T17:30:00Z,124.96,125.5,124.82,125.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.4525,127.3333495,123.5716505,NaN,NaN,NaN,314441,401426.15,43.69906682,0.009302758,-0.692168203,-0.701470961
2019-05-09T18:30:00Z,125.175,125.44,124.65,125.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.303,126.7165218,123.8894782,NaN,NaN,NaN,363208,405251.9,43.69906682,0.047169833,-0.642508669,-0.689678503
